,Plate,Row,Column,Rep,Acetate,Butyrate,Succinate,Lactate,Community,OD,Total,PC Reads,PC Fraction,PC,PJ Reads,PJ Fraction,PJ,BV Reads,BV Fraction,BV,BF Reads,BF Fraction,BF,BO Reads,BO Fraction,BO,BT Reads,BT Fraction,BT,BC Reads,BC Fraction,BC,BY Reads,BY Fraction,BY,BU Reads,BU Fraction,BU,DP Reads,DP Fraction,DP,BL Reads,BL Fraction,BL,BA Reads,BA Fraction,BA,BP Reads,BP Fraction,BP,CA Reads,CA Fraction,CA,EL Reads,EL Fraction,EL,FP Reads,FP Fraction,FP,CH Reads,CH Fraction,CH,AC Reads,AC Fraction,AC,BH Reads,BH Fraction,BH,CG Reads,CG Fraction,CG,ER Reads,ER Fraction,ER,RI Reads,RI Fraction,RI,CC Reads,CC Fraction,CC,DL Reads,DL Fraction,DL,DF Reads,DF Fraction,DF
83,1,D,11,1,36.28522146,30.73201958,24.12505368,11.48002248,PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF,1.7519999999999998,13552.0,1634.0,0.12297734627831715,0.0,313.0,0.02355686008880861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.0,0.08248664107774517,0.0,1.0,7.526153383005946e-05,0.0,1967.0,0.14803943704372696,0.0,395.0,0.02972830586287348,0.0,234.0,0.017611198916233913,0.0,46.0,0.0034620305561827353,0.0,44.0,0.003311507488522616,0.0,0.0,0.0,0.0,1.0,7.526153383005946e-05,0.0,425.0,0.031986151877775267,0.0,2.0,0.00015052306766011892,0.0,0.0,0.0,0.0,584.0,0.04395273575675472,0.0,4116.0,0.30977647324452473,0.0,1.0,7.526153383005946e-05,0.0,385.0,0.028975690524572887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.526153383005946e-05,0.0,1157.0,0.08707759464137879,0.0,885.0,0.06660645743960263,0.0
84,1,E,11,1,46.6813983,1.94755178,15.12866048,40.2025533,PC-PJ-BV-BO-BC-BU-BL-BA-CA-FP-CH-BH-CG-CC,2.016,13488.0,1160.0,0.08883443100015316,0.0,661.0,0.05062030938888038,0.0,404.0,0.030938888037984374,0.0,2.0,0.00015316281206922958,0.0,1711.0,0.13103078572522592,0.0,2.0,0.00015316281206922958,0.0,4217.0,0.32294378924797057,0.0,1.0,7.658140603461479e-05,0.0,478.0,0.03660591208454588,0.0,0.0,0.0,0.0,225.0,0.01723081635778833,0.0,1229.0,0.09411854801654157,0.0,2.0,0.00015316281206922958,0.0,107.0,0.008194210445703783,0.0,0.0,0.0,0.0,36.0,0.002756930617246133,0.0,918.0,0.07030173073977639,0.0,1.0,7.658140603461479e-05,0.0,15.0,0.001148721090519222,0.0,1150.0,0.08806861693980701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.0,0.05628733343544187,0.0,1.0,7.658140603461479e-05,0.0,3.0,0.00022974421810384438,0.0
85,1,F,11,1,38.00479904,25.57762022,12.51116468,26.84547054,BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,2.31,11759.0,0.0,0.0,0.0,1.0,8.54481756814492e-05,0.0,230.0,0.019653080406733317,0.0,0.0,0.0,0.0,1032.0,0.08818251730325558,0.0,1786.0,0.15261044176706828,0.0,0.0,0.0,0.0,498.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.007177646757241733,0.0,985.0,0.08416645304622747,0.0,1590.0,0.13586259933350422,0.0,0.0,0.0,0.0,34.0,0.002905237973169273,0.0,9.0,0.0007690335811330429,0.0,0.0,0.0,0.0,4409.0,0.3767410065795096,0.0,6.0,0.0005126890540886952,0.0,2.0,0.0001708963513628984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0001708963513628984,0.0,355.0,0.030334102366914462,0.0,680.0,0.05810475946338545,0.0
86,1,G,11,1,45.94027386,14.94825752,10.54133744,40.33759494,PC-PJ-BV-BF-BC-DP-BA-BP-AC-BH-CG-ER,1.719,13821.0,624.0,0.04534883720930233,0.0,495.0,0.035973837209302334,0.0,151.0,0.010973837209302327,0.0,1373.0,0.09978197674418604,0.0,1.0,7.267441860465116e-05,0.0,2.0,0.00014534883720930232,0.0,2236.0,0.1625,0.0,0.0,0.0,0.0,1.0,7.267441860465116e-05,0.0,66.0,0.004796511627906977,0.0,0.0,0.0,0.0,1288.0,0.0936046511627907,0.0,1788.0,0.12994186046511627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4625.0,0.33611918604651164,0.0,5.0,0.0003633720930232558,0.0,715.0,0.051962209302325583,0.0,389.0,0.028270348837209306,0.0,0.0,0.0,0.0,1.0,7.267441860465116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1,H,11,1,55.81403818,2.73455426,19.81857124,46.95470007,PC-BV-BO-DP-BP-CA-EL-FP-CH-ER-CC-DL-DF,-0.0050000000000000044,15196.0,619.0,0.040955405584226535,0.0,1.0,6.616382162233691e-05,0.0,645.0,0.0426756649464073,0.0,1.0,6.616382162233691e-05,0.0,4507.0,0.2982003440518725,0.0,1.0,6.616382162233691e-05,0.0,1.0,6.616382162233691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,0.015085351329892815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4663.0,0.30852190022495696,0.0,205.0,0.013563583432579063,0.0,119.0,0.007873494773058091,0.0,8.0,0.0005293105729786953,0.0,1159.0,0.07668386926028847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.616382162233691e-05,0.0,235.0,0.015548498081249171,0.0,1.0,6.616382162233691e-05,0.0,1438.0,0.09514357549292048,0.0,557.0,0.036853248643641666,0.0,725.0,0.047968770676194254,0.0
88,1,A,12,1,42.47994944,0.7630445,23.92304964,36.20894178,PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,1.75,12266.0,1609.0,0.1317125081859856,0.0,719.0,0.058857236411263926,0.0,0.0,0.0,0.0,2.0,0.00016371971185330712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5841.0,0.4781434184675835,0.0,1210.0,0.09905042567125083,0.0,0.0,0.0,0.0,72.0,0.005893909626719057,0.0,210.0,0.01719056974459725,0.0,0.0,0.0,0.0,1.0,8.185985592665356e-05,0.0,399.0,0.03266208251473477,0.0,0.0,0.0,0.0,34.0,0.002783235101506221,0.0,1859.0,0.152177472167649,0.0,5.0,0.00040929927963326783,0.0,16.0,0.0013097576948264572,0.0,0.0,0.0,0.0,232.0,0.018991486574983632,0.0,5.0,0.00040929927963326783,0.0,0.0,0.0,0.0,1.0,8.185985592665356e-05,0.0,0.0,0.0,0.0
89,1,B,12,1,38.95225142,18.84392336,27.53566208,17.20435317,PC-PJ-BF-BT-BC-BU-DP-BL-CH-AC-BH-CG-RI-DF,2.281,13739.0,3474.0,0.2538545853123858,0.0,323.0,0.02360248447204969,0.0,0.0,0.0,0.0,855.0,0.06247716477895506,0.0,0.0,0.0,0.0,1375.0,0.10047497259773476,0.0,1866.0,0.13635367190354405,0.0,1.0,7.307270734380708e-05,0.0,229.0,0.016733649981731824,0.0,47.0,0.003434417245158933,0.0,26.0,0.0018998903909389843,0.0,1.0,7.307270734380708e-05,0.0,1.0,7.307270734380708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,0.07950310559006211,0.0,2584.0,0.18881987577639756,0.0,2.0,0.00014614541468761417,0.0,603.0,0.04406284252831568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,0.08841797588600657,0.0
90,1,C,12,1,33.68536476,29.69734286,12.00917448,20.17101348,BF-BT-BC-BY-BL-BA-BP-EL-FP-AC-BH-CG-ER,1.7730000000000001,12339.0,0.0,0.0,0.0,1.0,8.134710811030668e-05,0.0,0.0,0.0,0.0,1352.0,0.10998129016513462,0.0,0.0,0.0,0.0,1517.0,0.12340356300333526,0.0,1958.0,0.1592776376799805,0.0,494.0,0.0401854714064915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0036606198649638006,0.0,745.0,0.06060359554217847,0.0,1619.0,0.1317009680305865,0.0,0.0,0.0,0.0,13.0,0.0010575124054339868,0.0,14.0,0.0011388595135442936,0.0,0.0,0.0,0.0,3582.0,0.2913853412511185,0.0,3.0,0.00024404132433092002,0.0,588.0,0.04783209956886033,0.0,360.0,0.029284958919710405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.134710811030668e-05,0.0,1.0,8.134710811030668e-05,0.0
91,1,D,12,1,45.49572682,18.50981024,18.70886404,27.38521419,PC-PJ-BF-BU-DP-BA-CA-FP-CH-AC-RI-CC-DL,1.722,5285.0,1212.0,0.2302431610942249,0.0,179.0,0.03400455927051672,0.0,0.0,0.0,0.0,669.0,0.12708966565349544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00037993920972644377,0.0,0.0,0.0,0.0,141.0,0.026785714285714284,0.0,17.0,0.003229483282674772,0.0,1.0,0.00018996960486322188,0.0,341.0,0.06477963525835866,0.0,0.0,0.0,0.0,44.0,0.008358662613981762,0.0,0.0,0.0,0.0,10.0,0.0018996960486322191,0.0,152.0,0.028875379939209724,0.0,1834.0,0.3484042553191489,0.0,0.0,0.0,0.0,1.0,0.00018996960486322188,0.0,0.0,0.0,0.0,2.0,0.00037993920972644377,0.0,554.0,0.10524316109422492,0.0,104.0,0.019756838905775075,0.0,1.0,0.00018996960486322188,0.0
92,1,E,12,1,30.28057162,53.03351198,8.01072992,1.90411326,PJ-BO-BU-DP-EL-FP-AC-BH-CG-ER-RI-CC,1.973,11754.0,2.0,0.00017076502732240437,0.0,1401.0,0.11962090163934425,0.0,0.0,0.0,0.0,3.0,0.0002561475409836065,0.0,754.0,0.06437841530054644,0.0,2.0,0.00017076502732240437,0.0,1.0,8.538251366120219e-05,0.0,0.0,0.0,0.0,554.0,0.047301912568306015,0.0,906.0,0.07735655737704918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.02083333333333333,0.0,4.0,0.00034153005464480874,0.0,0.0,0.0,0.0,2728.0,0.2329234972677596,0.0,7.0,0.0005976775956284152,0.0,1626.0,0.13883196721311475,0.0,833.0,0.07112363387978142,0.0,1.0,8.538251366120219e-05,0.0,2645.0,0.22583674863387976,0.0,1.0,8.538251366120219e-05,0.0,0.0,0.0,0.0
93,1,F,12,1,60.33229136,2.54313182,9.04732524,59.29397181,PC-PJ-BV-BF-BY-BA-BP-CA-EL-BH-CG-ER-DL,1.93,11719.0,314.0,0.02690659811482433,0.0,573.0,0.04910025706940874,0.0,179.0,0.015338474721508141,0.0,2517.0,0.215681233933162,0.0,1.0,8.568980291345329e-05,0.0,0.0,0.0,0.0,2.0,0.00017137960582690659,0.0,1363.0,0.11679520137103686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2138.0,0.1832047986289632,0.0,1881.0,0.16118251928020566,0.0,101.0,0.008654670094258783,0.0,36.0,0.003084832904884319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.00017137960582690659,0.0,13.0,0.0011139674378748928,0.0,1486.0,0.12733504712939162,0.0,588.0,0.050385604113110535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.04070265638389032,0.0,1.0,8.568980291345329e-05,0.0
94,1,G,12,1,19.72283912,38.15655626,28.78611076,3.90899241,PC-BF-BO-BT-BC-BY-BU-BL-CA-EL-FP-CH-AC-ER-DF,2.262,13123.0,1439.0,0.1104459283137616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271.0,0.09755161562667897,0.0,848.0,0.06508557832527438,0.0,1425.0,0.10937140225650473,0.0,1755.0,0.13469951646327424,0.0,396.0,0.03039373704812342,0.0,314.0,0.02410008442704736,0.0,0.0,0.0,0.0,83.0,0.006370404482308696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.08749712180520378,0.0,7.0,0.0005372630286284442,0.0,12.0,0.0009210223347916188,0.0,926.0,0.07107222350141991,0.0,1758.0,0.13492977204697215,0.0,0.0,0.0,0.0,1.0,7.675186123263489e-05,0.0,403.0,0.030931000076751862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1251.0,0.09601657840202624,0.0
96,2,A,1,1,54.537212,1.41299336,12.13224904,53.98407006,PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,2.397,9302.0,134.0,0.01443965517241379,0.0,354.0,0.03814655172413793,0.0,214.0,0.023060344827586208,0.0,1707.0,0.18394396551724135,0.0,0.0,0.0,0.0,2.0,0.00021551724137931034,0.0,2436.0,0.2625,0.0,535.0,0.057650862068965525,0.0,24.0,0.0025862068965517237,0.0,13.0,0.0014008620689655172,0.0,223.0,0.024030172413793103,0.0,878.0,0.09461206896551724,0.0,1875.0,0.20204741379310345,0.0,6.0,0.0006465517241379309,0.0,0.0,0.0,0.0,6.0,0.0006465517241379309,0.0,0.0,0.0,0.0,4.0,0.0004310344827586207,0.0,4.0,0.0004310344827586207,0.0,0.0,0.0,0.0,47.0,0.005064655172413793,0.0,1.0,0.00010775862068965516,0.0,444.0,0.047844827586206895,0.0,16.0,0.0017241379310344827,0.0,357.0,0.038469827586206894,0.0
97,2,B,1,1,41.623073,28.52125256,12.47316444,26.08866357,PJ-BV-BF-BU-DP-BP-EL-FP-AC-CG-ER-CC-DL,2.162,13126.0,0.0,0.0,0.0,752.0,0.0573914370754789,0.0,213.0,0.016255819278027932,0.0,3358.0,0.2562771884301305,0.0,0.0,0.0,0.0,3.0,0.00022895520109898496,0.0,2.0,0.00015263680073265663,0.0,2.0,0.00015263680073265663,0.0,61.0,0.004655422422346027,0.0,67.0,0.005113332824543997,0.0,0.0,0.0,0.0,1.0,7.631840036632832e-05,0.0,1890.0,0.14424177669236052,0.0,2.0,0.00015263680073265663,0.0,62.0,0.0047317408227123565,0.0,35.0,0.002671144012821491,0.0,0.0,0.0,0.0,4118.0,0.3142791727085401,0.0,0.0,0.0,0.0,787.0,0.060062581088300385,0.0,175.0,0.013355720064107457,0.0,0.0,0.0,0.0,1380.0,0.10531939250553307,0.0,195.0,0.014882088071434025,0.0,0.0,0.0,0.0
98,2,C,1,1,50.94984976,1.98694586,43.59987368,43.13727057,PC-BV-BT-BC-BU-BL-CA-EL-FP-CH-BH-CG-RI,1.525,8990.0,1303.0,0.14542410714285714,0.0,1.0,0.00011160714285714284,0.0,274.0,0.030580357142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2708.0,0.30223214285714284,0.0,3067.0,0.3422991071428572,0.0,1.0,0.00011160714285714284,0.0,206.0,0.02299107142857143,0.0,0.0,0.0,0.0,104.0,0.011607142857142858,0.0,1.0,0.00011160714285714284,0.0,2.0,0.00022321428571428568,0.0,101.0,0.011272321428571428,0.0,66.0,0.007366071428571428,0.0,14.0,0.0015625,0.0,186.0,0.020758928571428567,0.0,0.0,0.0,0.0,3.0,0.00033482142857142863,0.0,919.0,0.10256696428571427,0.0,0.0,0.0,0.0,2.0,0.00022321428571428568,0.0,0.0,0.0,0.0,2.0,0.00022321428571428568,0.0,0.0,0.0,0.0
99,2,D,1,1,48.87366698,8.73412652,18.26545384,43.85549367,PJ-BF-BC-BY-BL-BA-EL-CH-CG-ER-RI-CC,1.921,12058.0,0.0,0.0,0.0,428.0,0.035568852322779024,0.0,3.0,0.0002493143854400399,0.0,2040.0,0.16953378209922712,0.0,1.0,8.310479514667997e-05,0.0,2.0,0.00016620959029335994,0.0,3174.0,0.2637746197955622,0.0,997.0,0.08285548076123993,0.0,1.0,8.310479514667997e-05,0.0,2.0,0.00016620959029335994,0.0,61.0,0.005069392503947478,0.0,694.0,0.0576747278317959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0049862877088007965,0.0,0.0,0.0,0.0,737.0,0.061248234023103136,0.0,1.0,8.310479514667997e-05,0.0,0.0,0.0,0.0,836.0,0.06947560874262446,0.0,2349.0,0.19521316379955125,0.0,3.0,0.0002493143854400399,0.0,638.0,0.053020859303581816,0.0,1.0,8.310479514667997e-05,0.0,5.0,0.00041552397573339984,0.0
100,2,E,1,1,43.56606678,22.94723378,10.53255044,35.42068326,PC-PJ-BV-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-ER-RI,1.2990000000000002,11748.0,640.0,0.05458887751620607,0.0,275.0,0.0234561583077448,0.0,129.0,0.011003070624360286,0.0,8.0,0.000682360968952576,0.0,397.0,0.033862163084271577,0.0,3.0,0.000255885363357216,0.0,1417.0,0.120863186625725,0.0,333.0,0.028403275332650968,0.0,2.0,0.000170590242238144,0.0,23.0,0.001961787785738656,0.0,32.0,0.002729443875810304,0.0,954.0,0.08137154554759468,0.0,2226.0,0.18986693961105425,0.0,152.0,0.012964858410098942,0.0,31.0,0.002644148754691232,0.0,1.0,8.5295121119072e-05,0.0,2.0,0.000170590242238144,0.0,4178.0,0.3563630160354828,0.0,3.0,0.000255885363357216,0.0,700.0,0.059706584783350385,0.0,211.0,0.01799727055612419,0.0,1.0,8.5295121119072e-05,0.0,3.0,0.000255885363357216,0.0,1.0,8.5295121119072e-05,0.0,2.0,0.000170590242238144,0.0
101,2,F,1,1,33.51790278,35.87935034,17.46988088,16.74485955,PC-BV-BC-BU-BL-BA-BP-EL-CH-AC-BH-CC-DF,2.08,12458.0,815.0,0.06554608331992923,0.0,1.0,8.042464211034261e-05,0.0,147.0,0.011822422390220364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.00024127392633102783,0.0,2812.0,0.22615409361428346,0.0,0.0,0.0,0.0,146.0,0.01174199774811002,0.0,0.0,0.0,0.0,49.0,0.003940807463406788,0.0,1201.0,0.09658999517452148,0.0,1191.0,0.09578574875341804,0.0,0.0,0.0,0.0,44.0,0.003538684252855075,0.0,0.0,0.0,0.0,149.0,0.011983271674441048,0.0,4557.0,0.3664950940968313,0.0,5.0,0.00040212321055171305,0.0,1.0,8.042464211034261e-05,0.0,2.0,0.00016084928422068523,0.0,0.0,0.0,0.0,808.0,0.06498311082515683,0.0,2.0,0.00016084928422068523,0.0,501.0,0.04029274569728165,0.0
102,2,G,1,1,56.04935606,3.15930584,19.84019332,52.80055833,BF-BO-BU-DP-BL-BP-EL-CH-BH-ER-RI-DL,1.668,10739.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.374707040404988e-05,0.0,2399.0,0.2248992218993157,0.0,3023.0,0.28339739383144275,0.0,4.0,0.00037498828161619947,0.0,0.0,0.0,0.0,3.0,0.0002812412112121496,0.0,313.0,0.029342833036467612,0.0,106.0,0.009937189462829286,0.0,236.0,0.02212430861535577,0.0,0.0,0.0,0.0,2442.0,0.2289303459266898,0.0,0.0,0.0,0.0,136.0,0.01274960157495078,0.0,0.0,0.0,0.0,1044.0,0.09787194150182807,0.0,7.0,0.0006562294928283491,0.0,6.0,0.0005624824224242992,0.0,2.0,0.00018749414080809974,0.0,482.0,0.04518608793475204,0.0,2.0,0.00018749414080809974,0.0,0.0,0.0,0.0,460.0,0.043123652385862944,0.0,1.0,9.374707040404988e-05,0.0
103,2,H,1,1,49.13792286,17.70248108,8.52915888,40.8282696,BV-BT-BU-DP-BA-BP-CA-AC-BH-RI-CC-DL-DF,1.818,13298.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.02800150545728265,0.0,0.0,0.0,0.0,1.0,7.527286413248025e-05,0.0,2474.0,0.18622506586375606,0.0,0.0,0.0,0.0,1.0,7.527286413248025e-05,0.0,45.0,0.003387278885961611,0.0,52.0,0.0039141889348889725,0.0,0.0,0.0,0.0,1039.0,0.07820850583364697,0.0,2833.0,0.21324802408731647,0.0,40.0,0.0030109145652992093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.527286413248025e-05,0.0,4398.0,0.3310500564546481,0.0,10.0,0.0007527286413248023,0.0,1.0,7.527286413248025e-05,0.0,2.0,0.0001505457282649605,0.0,3.0,0.00022581859239744072,0.0,856.0,0.06443357169740309,0.0,189.0,0.014226571321038762,0.0,968.0,0.07286413248024087,0.0
104,2,A,2,1,47.60410498,3.24050564,24.25405088,46.70206278,PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,2.065,6009.0,569.0,0.09483333333333334,0.0,1.0,0.00016666666666666666,0.0,0.0,0.0,0.0,806.0,0.13433333333333333,0.0,2.0,0.0003333333333333333,0.0,1439.0,0.2398333333333333,0.0,1656.0,0.276,0.0,0.0,0.0,0.0,87.0,0.0145,0.0,15.0,0.0025,0.0,57.0,0.0095,0.0,0.0,0.0,0.0,1.0,0.00016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00016666666666666666,0.0,948.0,0.158,0.0,2.0,0.0003333333333333333,0.0,3.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0005,0.0,409.0,0.06816666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2,B,2,1,32.8556381,32.59094852,15.32633364,16.46816973,PJ-BO-BT-BC-BY-BU-BL-BP-FP-AC-BH-CG-RI-DF,1.5490000000000002,10094.0,3.0,0.000297737197300516,0.0,201.0,0.019948392219134574,0.0,1.0,9.924573243350536e-05,0.0,1.0,9.924573243350536e-05,0.0,481.0,0.04773719730051608,0.0,1627.0,0.1614728066693132,0.0,1114.0,0.11055974593092498,0.0,392.0,0.0389043271139341,0.0,40.0,0.003969829297340214,0.0,0.0,0.0,0.0,48.0,0.004763795156808257,0.0,0.0,0.0,0.0,1187.0,0.11780468439857085,0.0,0.0,0.0,0.0,1.0,9.924573243350536e-05,0.0,8.0,0.0007939658594680427,0.0,1.0,9.924573243350536e-05,0.0,3850.0,0.3820960698689957,0.0,6.0,0.0005954743946010321,0.0,534.0,0.052997221119491865,0.0,0.0,0.0,0.0,4.0,0.00039698292973402137,0.0,1.0,9.924573243350536e-05,0.0,0.0,0.0,0.0,576.0,0.05716554188169909,0.0
106,2,C,2,1,35.03015814,49.96601876,12.715439199999999,2.28941475,BF-BT-BL-BA-EL-AC-CG-ER-RI-CC-DL-DF,1.49,12186.0,1.0,8.216251745953496e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,0.1027031468244187,0.0,1.0,8.216251745953496e-05,0.0,1617.0,0.13285679073206802,0.0,1.0,8.216251745953496e-05,0.0,1.0,8.216251745953496e-05,0.0,0.0,0.0,0.0,2.0,0.0001643250349190699,0.0,36.0,0.0029578506285432584,0.0,1054.0,0.08659929340234984,0.0,1.0,8.216251745953496e-05,0.0,0.0,0.0,0.0,50.0,0.004108125872976748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875.0,0.23621723769616298,0.0,0.0,0.0,0.0,962.0,0.07904034179607264,0.0,109.0,0.00895571440308931,0.0,1.0,8.216251745953496e-05,0.0,355.0,0.029167693698134912,0.0,2808.0,0.23071234902637416,0.0,1047.0,0.0860241557801331,0.0
107,2,D,2,1,64.01951938,0.997229,9.503558400000001,61.61374365,PJ-BC-DP-BL-BA-BP-CA-EL-FP-CH-CG-ER-RI-DL,2.282,11650.0,2.0,0.00017205781142463867,0.0,644.0,0.055402615278733656,0.0,2.0,0.00017205781142463867,0.0,2.0,0.00017205781142463867,0.0,0.0,0.0,0.0,3.0,0.00025808671713695803,0.0,5804.0,0.4993117687543014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.002150722642807984,0.0,108.0,0.009291121816930488,0.0,1199.0,0.10314865794907087,0.0,1724.0,0.14831383344803853,0.0,10.0,0.0008602890571231934,0.0,77.0,0.006624225739848589,0.0,4.0,0.00034411562284927734,0.0,72.0,0.006194081211286993,0.0,4.0,0.00034411562284927734,0.0,0.0,0.0,0.0,1803.0,0.15511011699931174,0.0,52.0,0.004473503097040607,0.0,3.0,0.00025808671713695803,0.0,0.0,0.0,0.0,84.0,0.007226428079834824,0.0,2.0,0.00017205781142463867,0.0
108,2,E,2,1,30.422323300000002,34.89869198,30.82013764,6.27048375,PC-PJ-BT-BC-BL-BA-FP-CH-AC-CG-DF,1.769,11177.0,2021.0,0.1810769644297106,0.0,168.0,0.01505241465818475,0.0,0.0,0.0,0.0,9.0,0.0008063793566884688,0.0,0.0,0.0,0.0,897.0,0.08036914254995071,0.0,1358.0,0.12167368515366005,0.0,0.0,0.0,0.0,1.0,8.959770629871875e-05,0.0,1.0,8.959770629871875e-05,0.0,29.0,0.002598333482662844,0.0,301.0,0.026968909595914345,0.0,9.0,0.0008063793566884688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0013439655944807814,0.0,271.0,0.024280978406952786,0.0,4957.0,0.4441358301227489,0.0,0.0,0.0,0.0,364.0,0.032613565092733623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0001791954125974375,0.0,1.0,8.959770629871875e-05,0.0,757.0,0.0678254636681301,0.0
109,2,F,2,1,42.55303644,17.44264172,14.19409132,39.23954913,PJ-BV-BF-BT-BC-DP-BP-FP-AC-CG-ER-DL,2.1590000000000003,9871.0,0.0,0.0,0.0,267.0,0.027062639367524836,0.0,177.0,0.01794040137847152,0.0,1092.0,0.1106831542671802,0.0,0.0,0.0,0.0,1273.0,0.12902898844516522,0.0,1227.0,0.1243665112507602,0.0,0.0,0.0,0.0,1.0,0.00010135819987837016,0.0,27.0,0.0027366713967159947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.0,0.17028177579566187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.001216298398540442,0.0,1.0,0.00010135819987837016,0.0,3201.0,0.3244475978106629,0.0,0.0,0.0,0.0,581.0,0.05888911412933305,0.0,130.0,0.013176565984188121,0.0,0.0,0.0,0.0,1.0,0.00010135819987837016,0.0,196.0,0.01986620717616055,0.0,0.0,0.0,0.0
110,2,G,2,1,57.69660348,0.0,13.74469788,54.85774497,BV-BF-BT-BC-BU-DP-BA-BP-FP-CG-ER-DF,1.7919999999999998,9461.0,1.0,0.00010589854918987608,0.0,1.0,0.00010589854918987608,0.0,133.0,0.014084507042253518,0.0,1586.0,0.1679550990151435,0.0,2.0,0.00021179709837975216,0.0,1370.0,0.14508101239013024,0.0,1985.0,0.21020862014190408,0.0,0.0,0.0,0.0,75.0,0.007942391189240708,0.0,37.0,0.003918246320025415,0.0,0.0,0.0,0.0,687.0,0.07275230329344487,0.0,1825.0,0.19326485227152387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0013766811394683894,0.0,2.0,0.00021179709837975216,0.0,6.0,0.0006353912951392567,0.0,0.0,0.0,0.0,916.0,0.09700307105792652,0.0,76.0,0.008048289738430584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,0.0770941438102298,0.0
